hs6_code,hs4_code,hs6_title,category,product_description
020753,0207,"Meat and edible offal; of geese, fatty livers (foie gras), fresh or chilled",Goose foie,"Fresh foie gras, graded"
020753,0207,"Meat and edible offal; of geese, fatty livers (foie gras), fresh or chilled",Goose foie,Fresh goose fatty liver (foie gras)
020754,0207,"Meat and edible offal; of geese, cuts and offal, excluding fatty livers, fresh or chilled",Goose cuts,"Chilled goose legs, bone-in"
020754,0207,"Meat and edible offal; of geese, cuts and offal, excluding fatty livers, fresh or chilled",Goose cuts,"Fresh goose breast, bone-in (non‑foie)"
020754,0207,"Meat and edible offal; of geese, cuts and offal, excluding fatty livers, fresh or chilled",Goose cuts,"Fresh goose thigh, trimmed"
020755,0207,"Meat and edible offal; of geese, cuts and offal, excluding fatty livers, frozen",Goose cuts,"Frozen goose breast, bone-in"
020755,0207,"Meat and edible offal; of geese, cuts and offal, excluding fatty livers, frozen",Goose cuts,"Frozen goose thigh, trimmed"
020755,0207,"Meat and edible offal; of geese, cuts and offal, excluding fatty livers, frozen",Goose cuts,"Frozen goose legs, bone-in"
020760,0207,"Meat and edible offal; of guinea fowls, fresh, chilled or frozen",Guinea fowl,"Frozen guinea fowl, not cut"
020760,0207,"Meat and edible offal; of guinea fowls, fresh, chilled or frozen",Guinea fowl,"Chilled guinea fowl, eviscerated"
020760,0207,"Meat and edible offal; of guinea fowls, fresh, chilled or frozen",Guinea fowl,Fresh whole guinea fowl
020810,0208,"Meat and edible meat offal; of rabbits or hares, fresh, chilled or frozen",Rabbit meat,"Fresh rabbit carcass, whole"
020810,0208,"Meat and edible meat offal; of rabbits or hares, fresh, chilled or frozen",Rabbit meat,"Frozen rabbit, trimmed"
020810,0208,"Meat and edible meat offal; of rabbits or hares, fresh, chilled or frozen",Rabbit meat,"Chilled rabbit cuts, boneless"
020830,0208,"Meat and edible meat offal; of primates, fresh, chilled or frozen",Primate meat,"Fresh primate meat, whole"
020830,0208,"Meat and edible meat offal; of primates, fresh, chilled or frozen",Primate meat,"Chilled primate cuts, edible"
020830,0208,"Meat and edible meat offal; of primates, fresh, chilled or frozen",Primate meat,Frozen primate offal
020840,0208,"Meat and edible meat offal; of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia); of seals, sea lions and walruses (mammals of the suborder Pinnipedia), fresh, chilled or frozen",Cetacea meat,Frozen pinniped meat
020840,0208,"Meat and edible meat offal; of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia); of seals, sea lions and walruses (mammals of the suborder Pinnipedia), fresh, chilled or frozen",Cetacea meat,Chilled dolphin/porpoise meat
020840,0208,"Meat and edible meat offal; of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia); of seals, sea lions and walruses (mammals of the suborder Pinnipedia), fresh, chilled or frozen",Cetacea meat,"Fresh whale meat, edible"
020850,0208,"Meat and edible meat offal; of reptiles (including snakes and turtles), fresh, chilled or frozen",Reptile meat,"Chilled reptile cuts, edible"
020850,0208,"Meat and edible meat offal; of reptiles (including snakes and turtles), fresh, chilled or frozen",Reptile meat,Fresh reptile meat (snake/turtle)
020850,0208,"Meat and edible meat offal; of reptiles (including snakes and turtles), fresh, chilled or frozen",Reptile meat,Frozen reptile offal
020860,0208,"Meat and edible meat offal; of camels and other camelids (Camelidae), fresh, chilled or frozen",Camelid meat,"Chilled camelid cuts, boneless"
020860,0208,"Meat and edible meat offal; of camels and other camelids (Camelidae), fresh, chilled or frozen",Camelid meat,"Fresh camel carcass, whole"
020860,0208,"Meat and edible meat offal; of camels and other camelids (Camelidae), fresh, chilled or frozen",Camelid meat,Frozen llama/alpaca meat
020890,0208,"Meat and edible meat offal; n.e.c. in chapter 2, fresh, chilled or frozen",Other meat,Frozen other edible meats
020890,0208,"Meat and edible meat offal; n.e.c. in chapter 2, fresh, chilled or frozen",Other meat,"Fresh edible offal, miscellaneous"
020890,0208,"Meat and edible meat offal; n.e.c. in chapter 2, fresh, chilled or frozen",Other meat,Chilled unusual mammal meat
020910,0209,"Fat; pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",Pig fat,"Chilled pork backfat, trimmed"
020910,0209,"Fat; pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",Pig fat,"Fresh pork fatback, lean-free"
020910,0209,"Fat; pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",Pig fat,Frozen pork leaf fat
020990,0209,"Fat; poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",Poultry fat,"Fresh chicken fat, unrendered"
020990,0209,"Fat; poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",Poultry fat,"Frozen poultry fat, unrendered"
020990,0209,"Fat; poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",Poultry fat,"Chilled turkey fat, unrendered"
021011,0210,"Meat; salted, in brine, dried or smoked, of swine, hams, shoulders and cuts thereof, with bone in",Salted pork,"Brined pork hams, bone-in"
021011,0210,"Meat; salted, in brine, dried or smoked, of swine, hams, shoulders and cuts thereof, with bone in",Salted pork,Salted pork hams with bone-in
021011,0210,"Meat; salted, in brine, dried or smoked, of swine, hams, shoulders and cuts thereof, with bone in",Salted pork,"Salt-cured pork shoulder, bone-in"
021012,0210,"Meat; salted, in brine, dried or smoked, of swine, bellies (streaky) and cuts thereof",Salted pork,Salted pork bellies (streaky)
021012,0210,"Meat; salted, in brine, dried or smoked, of swine, bellies (streaky) and cuts thereof",Salted pork,Salt-cured streaky pork cuts
021012,0210,"Meat; salted, in brine, dried or smoked, of swine, bellies (streaky) and cuts thereof",Salted pork,Brined pork belly strips
021019,0210,"Meat; salted in brine, dried or smoked, of swine, n.e.c. in item no. 0210.1",Salted pork,Salted/dried pork assorted cuts
021019,0210,"Meat; salted in brine, dried or smoked, of swine, n.e.c. in item no. 0210.1",Salted pork,"Smoked pork pieces, salted"
021019,0210,"Meat; salted in brine, dried or smoked, of swine, n.e.c. in item no. 0210.1",Salted pork,"Brined pork cuts, mixed"
021020,0210,"Meat; salted, in brine, dried or smoked, of bovine animals",Salted beef,Dried smoked beef pieces
021020,0210,"Meat; salted, in brine, dried or smoked, of bovine animals",Salted beef,"Salted beef cuts, assorted"
021020,0210,"Meat; salted, in brine, dried or smoked, of bovine animals",Salted beef,Brined beef joints
021091,0210,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of primates",Primate meat,Dried primate meat/offal
021091,0210,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of primates",Primate meat,"Salted primate meat, edible"
021091,0210,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of primates",Primate meat,Smoked primate meat products
021092,0210,"Meat and edible meat offal; salted, in brine, dried or smoked; edible flours, meals of meat or meat offal, of whales, dolphins, porpoises (of order Cetacea); manatees, dugongs (of order Sirenia); seals, sea lions, and walruses (of suborder Pinnipedia)",Cetacea meat,Salted cetacea meat/offal
021092,0210,"Meat and edible meat offal; salted, in brine, dried or smoked; edible flours, meals of meat or meat offal, of whales, dolphins, porpoises (of order Cetacea); manatees, dugongs (of order Sirenia); seals, sea lions, and walruses (of suborder Pinnipedia)",Cetacea meat,Smoked pinniped meat/offal
021092,0210,"Meat and edible meat offal; salted, in brine, dried or smoked; edible flours, meals of meat or meat offal, of whales, dolphins, porpoises (of order Cetacea); manatees, dugongs (of order Sirenia); seals, sea lions, and walruses (of suborder Pinnipedia)",Cetacea meat,Dried whale/dolphin meat
021093,0210,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of reptiles (including snakes and turtles)",Reptile meat,Dried snake/turtle meat
021093,0210,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of reptiles (including snakes and turtles)",Reptile meat,Salted reptile meat/offal
021093,0210,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of reptiles (including snakes and turtles)",Reptile meat,Smoked reptile meat products
021099,0210,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, other than of primates, whales, dolphins, porpoises, manatees, dugongs, seals, sea lions, walruses, reptiles (including snakes and turtles)",Other salted,Brined smoked meat/offal (other)
021099,0210,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, other than of primates, whales, dolphins, porpoises, manatees, dugongs, seals, sea lions, walruses, reptiles (including snakes and turtles)",Other salted,Dried edible meat flours/meals
021099,0210,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, other than of primates, whales, dolphins, porpoises, manatees, dugongs, seals, sea lions, walruses, reptiles (including snakes and turtles)",Other salted,Salted/dried edible meats (other)
030111,0301,"Fish; live, ornamental, freshwater",Ornamental Fish,Neon Tetra specimen
030111,0301,"Fish; live, ornamental, freshwater",Ornamental Fish,Platy livebearing fish
030111,0301,"Fish; live, ornamental, freshwater",Ornamental Fish,Adult Guppy fish
030119,0301,"Fish; live, ornamental, other than freshwater",Ornamental Fish,Royal Gramma specimen
030119,0301,"Fish; live, ornamental, other than freshwater",Ornamental Fish,Blue Tang specimen
030119,0301,"Fish; live, ornamental, other than freshwater",Ornamental Fish,Saltwater Clownfish specimen
030191,0301,"Fish; live, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",Live Trout,Live Brown Trout
030191,0301,"Fish; live, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",Live Trout,Live Rainbow Trout
030191,0301,"Fish; live, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",Live Trout,Live Brook Trout
030192,0301,"Fish; live, eels (Anguilla spp.)",Live Eels,Live American Eel
030192,0301,"Fish; live, eels (Anguilla spp.)",Live Eels,Live Japanese Eel
030192,0301,"Fish; live, eels (Anguilla spp.)",Live Eels,Live European Eel
030193,0301,"Fish; live, carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",Live Carp,Live Grass Carp
030193,0301,"Fish; live, carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",Live Carp,Live Mirror Carp
030193,0301,"Fish; live, carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",Live Carp,Live Common Carp
030194,0301,"Fish; live, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis)",Live Tuna,Live Pacific Bluefin Tuna
030194,0301,"Fish; live, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis)",Live Tuna,Juvenile Bluefin tuna
030194,0301,"Fish; live, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis)",Live Tuna,Live Atlantic Bluefin Tuna
030195,0301,"Fish; live, southern bluefin tunas (Thunnus maccoyii)",Live Tuna,Juvenile Southern Bluefin tuna
030195,0301,"Fish; live, southern bluefin tunas (Thunnus maccoyii)",Live Tuna,Live Southern Bluefin tuna
030195,0301,"Fish; live, southern bluefin tunas (Thunnus maccoyii)",Live Tuna,Adult Southern Bluefin tuna
030199,0301,"Fish; live, n.e.c. in heading 0301",Live Fish,Live Mixed marine species
030199,0301,"Fish; live, n.e.c. in heading 0301",Live Fish,Live Juvenile fish
030199,0301,"Fish; live, n.e.c. in heading 0301",Live Fish,Live Mixed freshwater species
030211,0302,"Fish; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, fish meat of 0304, and edible fish offal of 0302.9",Fresh Fish,Whole Rainbow Trout chilled
030211,0302,"Fish; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, fish meat of 0304, and edible fish offal of 0302.9",Fresh Fish,Whole Brown Trout chilled
030211,0302,"Fish; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, fish meat of 0304, and edible fish offal of 0302.9",Fresh Fish,Whole Brook Trout chilled
030213,0302,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",Fresh Fish,Whole Chum salmon chilled
030213,0302,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",Fresh Fish,Whole Sockeye salmon chilled
030213,0302,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",Fresh Fish,Whole Pink salmon chilled
030214,0302,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",Fresh Fish,Whole Farmed Atlantic salmon
